"TID","TARGET_TYPE","PREF_NAME","TAX_ID","ORGANISM","CHEMBL_ID","SPECIES_GROUP_FLAG"
12119,"SINGLE PROTEIN","Dihydropteroate synthase",83333,"Escherichia coli K-12","CHEMBL4032",
11346,"SINGLE PROTEIN","Cyclooxygenase-2",9615,"Canis lupus familiaris","CHEMBL4033",
12984,"SINGLE PROTEIN","Phospholipase C-beta-1",9606,"Homo sapiens","CHEMBL4034",
11920,"SINGLE PROTEIN","Prolyl endopeptidase",10116,"Rattus norvegicus","CHEMBL4035",
11944,"SINGLE PROTEIN","Norepinephrine transporter",10116,"Rattus norvegicus","CHEMBL304",
12947,"SINGLE PROTEIN","Cyclin-dependent kinase 5",9606,"Homo sapiens","CHEMBL4036",
13001,"SINGLE PROTEIN","Matrix metalloproteinase-2",9606,"Homo sapiens","CHEMBL333",
12948,"SINGLE PROTEIN","Carnitine palmitoyltransferase 2",10116,"Rattus norvegicus","CHEMBL4037",
12479,"SINGLE PROTEIN","Sorbitol dehydrogenase",10116,"Rattus norvegicus","CHEMBL4038",
10223,"SINGLE PROTEIN","Choline acetylase",9606,"Homo sapiens","CHEMBL4039",
11638,"SINGLE PROTEIN","MAP kinase ERK2",9606,"Homo sapiens","CHEMBL4040",
12547,"SINGLE PROTEIN","Glutamate receptor ionotropic kainate 5",10116,"Rattus norvegicus","CHEMBL4041",
12478,"SINGLE PROTEIN","Cyclooxygenase-1",10116,"Rattus norvegicus","CHEMBL4042",
12846,"SINGLE PROTEIN","Methionyl-tRNA synthetase ",226185,"Enterococcus faecalis (strain ATCC 700802 / V583)","CHEMBL4043",
11814,"SINGLE PROTEIN","Inositol 1,4,5-trisphosphate receptor type 1",9606,"Homo sapiens","CHEMBL4046",
11589,"SINGLE PROTEIN","Retinoid X receptor beta",10090,"Mus musculus","CHEMBL4047",
11599,"SINGLE PROTEIN","Malate dehydrogenase cytoplasmic ",9823,"Sus scrofa","CHEMBL4048",
11600,"SINGLE PROTEIN","Aldehyde reductase",9823,"Sus scrofa","CHEMBL4049",
11751,"SINGLE PROTEIN","FK506 binding protein 4",9606,"Homo sapiens","CHEMBL4050",
11540,"SINGLE PROTEIN","Cystic fibrosis transmembrane conductance regulator",9606,"Homo sapiens","CHEMBL4051",
13076,"SINGLE PROTEIN","GABA transporter 1",10116,"Rattus norvegicus","CHEMBL4054",
11659,"SINGLE PROTEIN","Gamma-glutamylcysteine synthetase",9606,"Homo sapiens","CHEMBL4055",
11867,"SINGLE PROTEIN","Alpha-mannosidase 2A1",9606,"Homo sapiens","CHEMBL4056",
11546,"SINGLE PROTEIN","Lysosomal alpha-mannosidase",9606,"Homo sapiens","CHEMBL4059",
11551,"SINGLE PROTEIN","Dihydrolipoamide dehydrogenase",9823,"Sus scrofa","CHEMBL4061",
11602,"SINGLE PROTEIN","Calpain 1",9823,"Sus scrofa","CHEMBL4062",
11604,"SINGLE PROTEIN","Esterase D",9823,"Sus scrofa","CHEMBL4063",
11605,"SINGLE PROTEIN","Kallikrein 1",9823,"Sus scrofa","CHEMBL4064",
11606,"SINGLE PROTEIN","Carboxypeptidase B",9823,"Sus scrofa","CHEMBL4065",
11858,"SINGLE PROTEIN","Fibroblast growth factor receptor 3",10090,"Mus musculus","CHEMBL4066",
10074,"SINGLE PROTEIN","Chymase",9606,"Homo sapiens","CHEMBL4068",
10797,"SINGLE PROTEIN","Corticotropin releasing factor receptor 2",9606,"Homo sapiens","CHEMBL4069",
12780,"SINGLE PROTEIN","Casein kinase II alpha (prime)",9606,"Homo sapiens","CHEMBL4070",
10494,"SINGLE PROTEIN","Cathepsin G",9606,"Homo sapiens","CHEMBL4071",
10378,"SINGLE PROTEIN","Cathepsin B ",9606,"Homo sapiens","CHEMBL4072",
12738,"SINGLE PROTEIN","Matrix metalloproteinase 7",9606,"Homo sapiens","CHEMBL4073",
10438,"SINGLE PROTEIN","Angiotensin-converting enzyme",9986,"Oryctolagus cuniculus","CHEMBL4074",
11071,"SINGLE PROTEIN","Sodium/calcium exchanger 1",9606,"Homo sapiens","CHEMBL4076",
12708,"SINGLE PROTEIN","Melanocortin receptor 1",10090,"Mus musculus","CHEMBL4077",
17018,"SINGLE PROTEIN","Acetylcholinesterase",8005,"Electrophorus electricus","CHEMBL4078",
10711,"SINGLE PROTEIN","G-protein coupled receptor kinase 2",9606,"Homo sapiens","CHEMBL4079",
10679,"SINGLE PROTEIN","Bombesin receptor subtype-3",9606,"Homo sapiens","CHEMBL4080",
11092,"SINGLE PROTEIN","Coagulation factor III",9606,"Homo sapiens","CHEMBL4081",
20177,"SINGLE PROTEIN","Beta-glucuronidase",9913,"Bos taurus","CHEMBL4082",
20065,"SINGLE PROTEIN","Dihydrodipicolinate synthase",83333,"Escherichia coli K-12","CHEMBL4083",
20072,"SINGLE PROTEIN","Cyclin-dependent kinase 1",10090,"Mus musculus","CHEMBL4084",
20086,"SINGLE PROTEIN","Cytochrome P450 2A5",10090,"Mus musculus","CHEMBL4085",
20104,"SINGLE PROTEIN","Prostanoid EP4 receptor",10116,"Rattus norvegicus","CHEMBL4086",
20109,"SINGLE PROTEIN","Bradykinin B1 receptor",9986,"Oryctolagus cuniculus","CHEMBL4087",
20111,"SINGLE PROTEIN","Topoisomerase IV subunit A ",1280,"Staphylococcus aureus","CHEMBL4088",
20116,"SINGLE PROTEIN","UDP-N-acetylmuramate dehydrogenase",1280,"Staphylococcus aureus","CHEMBL4089",
20128,"SINGLE PROTEIN","Protein kinase Pfmrk",5833,"Plasmodium falciparum","CHEMBL4090",
20108,"SINGLE PROTEIN","1-deoxyxylulose-5-phosphate reductoisomerase",83333,"Escherichia coli K-12","CHEMBL4091",
20110,"SINGLE PROTEIN","c-Jun N-terminal kinase 3",10116,"Rattus norvegicus","CHEMBL4092",
20113,"SINGLE PROTEIN","LXR-beta",9606,"Homo sapiens","CHEMBL4093",
20144,"SINGLE PROTEIN","1-deoxyxylulose-5-phosphate reductoisomerase",1111708,"Synechocystis sp. (strain PCC 6803 / Kazusa)","CHEMBL4094",
20118,"SINGLE PROTEIN","Casein kinase II beta ",10090,"Mus musculus","CHEMBL4095",
20053,"SINGLE PROTEIN","Cellular tumor antigen p53",9606,"Homo sapiens","CHEMBL4096",
20161,"SINGLE PROTEIN","Cathepsin L2",5888,"Paramecium tetraurelia","CHEMBL4097",
100671,"SINGLE PROTEIN","Cathepsin S",10090,"Mus musculus","CHEMBL4098",
11965,"SINGLE PROTEIN","Phospholipase C-gamma-2",9606,"Homo sapiens","CHEMBL4100",
11969,"SINGLE PROTEIN","cAMP-dependent protein kinase alpha-catalytic subunit",9606,"Homo sapiens","CHEMBL4101",
17102,"SINGLE PROTEIN","Delta opioid receptor",9823,"Sus scrofa","CHEMBL4103",
17105,"SINGLE PROTEIN","Serotonin 1b (5-HT1b) receptor",9823,"Sus scrofa","CHEMBL4104",
17106,"SINGLE PROTEIN","Serotonin 1d (5-HT1d) receptor",9823,"Sus scrofa","CHEMBL4105",
17107,"SINGLE PROTEIN","Cathepsin D",9913,"Bos taurus","CHEMBL4106",
17110,"SINGLE PROTEIN","Voltage-gated L-type calcium channel alpha-1S subunit",10116,"Rattus norvegicus","CHEMBL4108",
17111,"SINGLE PROTEIN","Glutamate [NMDA] receptor subunit epsilon 3",9606,"Homo sapiens","CHEMBL4109",
17154,"SINGLE PROTEIN","Alpha-galactosidase A",10116,"Rattus norvegicus","CHEMBL4110",
17021,"SINGLE PROTEIN","Bradykinin B2 receptor",10141,"Cavia porcellus","CHEMBL4111",
17022,"SINGLE PROTEIN","Retina-specific amine oxidase, copper containing",9606,"Homo sapiens","CHEMBL4112",
17023,"SINGLE PROTEIN","Ecdysone receptor",7141,"Choristoneura fumiferana","CHEMBL4113",
11921,"SINGLE PROTEIN","Glutamate [NMDA] receptor subunit epsilon 4",10116,"Rattus norvegicus","CHEMBL303",
10033,"SINGLE PROTEIN","Beta-lactamase",1280,"Staphylococcus aureus","CHEMBL4114",
10160,"SINGLE PROTEIN","Alcohol dehydrogenase class III",9606,"Homo sapiens","CHEMBL4116",
19624,"SINGLE PROTEIN","Zinc aminopeptidase",186763,"Plasmodium falciparum FcB1/Columbia","CHEMBL4117",
19632,"SINGLE PROTEIN","Glutathione reductase",559292,"Saccharomyces cerevisiae S288c","CHEMBL4119",
10396,"SINGLE PROTEIN","CaM kinase II beta",9606,"Homo sapiens","CHEMBL4121",
10702,"SINGLE PROTEIN","Methionine aminopeptidase 2",9606,"Homo sapiens","CHEMBL3922",
12910,"SINGLE PROTEIN","Neurotensin receptor 1",9606,"Homo sapiens","CHEMBL4123",
11300,"SINGLE PROTEIN","Histamine H3 receptor",10116,"Rattus norvegicus","CHEMBL4124",
11049,"SINGLE PROTEIN","Platelet-derived growth factor receptor beta",10116,"Rattus norvegicus","CHEMBL4125",
10587,"SINGLE PROTEIN","Platelet activating factor receptor",10116,"Rattus norvegicus","CHEMBL4127",
12427,"SINGLE PROTEIN","Glutamate [NMDA] receptor associated protein 1",10116,"Rattus norvegicus","CHEMBL4129",
12789,"SINGLE PROTEIN","Endothelin receptor ET-A",9823,"Sus scrofa","CHEMBL4130",
12713,"SINGLE PROTEIN","Sodium/potassium-transporting ATPase alpha-1 chain",9823,"Sus scrofa","CHEMBL4131",
10515,"SINGLE PROTEIN","Voltage-gated L-type calcium channel alpha-1D subunit",10116,"Rattus norvegicus","CHEMBL4132",
11343,"SINGLE PROTEIN","Cyclooxygenase-1",9615,"Canis lupus familiaris","CHEMBL4133",
30010,"SINGLE PROTEIN","Ephrin type-A receptor 8",9606,"Homo sapiens","CHEMBL4134",
12592,"SINGLE PROTEIN","Matrix metalloproteinase 9",9606,"Homo sapiens","CHEMBL321",
10742,"SINGLE PROTEIN","Geranylgeranyl transferase type I beta subunit",9606,"Homo sapiens","CHEMBL4135",
11179,"SINGLE PROTEIN","Phospholipase A2 group 1VB",9606,"Homo sapiens","CHEMBL4136",
10105,"SINGLE PROTEIN","Glyceraldehyde-3-phosphate dehydrogenase cytosolic",5665,"Leishmania mexicana","CHEMBL4137",
11158,"SINGLE PROTEIN","Voltage-gated L-type calcium channel alpha-1D subunit",9606,"Homo sapiens","CHEMBL4138",
12669,"SINGLE PROTEIN","Tubulin alpha-1 chain",10116,"Rattus norvegicus","CHEMBL4139",
12673,"SINGLE PROTEIN","Epoxide hydratase",10090,"Mus musculus","CHEMBL4140",
12685,"SINGLE PROTEIN","Pyruvate dehydrogenase kinase isoform 4",9606,"Homo sapiens","CHEMBL4141",
10264,"SINGLE PROTEIN","Fibroblast growth factor receptor 2",9606,"Homo sapiens","CHEMBL4142",
17085,"SINGLE PROTEIN","Calpain 2",9823,"Sus scrofa","CHEMBL4143",
11797,"SINGLE PROTEIN","Histone deacetylase 9",9606,"Homo sapiens","CHEMBL4145",
12414,"SINGLE PROTEIN","Vitamin D3 receptor-interacting protein",9606,"Homo sapiens","CHEMBL4146",
12415,"SINGLE PROTEIN","CaM kinase II alpha",9606,"Homo sapiens","CHEMBL4147",
10280,"SINGLE PROTEIN","Histamine H3 receptor",9606,"Homo sapiens","CHEMBL264",
100163,"SINGLE PROTEIN","L-type amino acid transporter 1",10116,"Rattus norvegicus","CHEMBL4149",
100456,"SINGLE PROTEIN","Enoyl-acyl-carrier protein reductase ",5833,"Plasmodium falciparum","CHEMBL4150",
100457,"SINGLE PROTEIN","Hexokinase",5693,"Trypanosoma cruzi","CHEMBL4151",
100458,"SINGLE PROTEIN","Peroxisome proliferator-activated receptor delta",10116,"Rattus norvegicus","CHEMBL4152",
100459,"SINGLE PROTEIN","Sigma-1 receptor",10141,"Cavia porcellus","CHEMBL4153",
100460,"SINGLE PROTEIN","Alpha-glucosidase-like",39947,"Oryza sativa Japonica Group","CHEMBL4154",
100461,"SINGLE PROTEIN","Beta-galactosidase/ beta-glucuronidase",510516,"Aspergillus oryzae (strain ATCC 42149 / RIB 40)","CHEMBL4155",
100462,"SINGLE PROTEIN","Aldolase",5833,"Plasmodium falciparum","CHEMBL4156",
100463,"SINGLE PROTEIN","Phospholipase B",283643,"Cryptococcus neoformans var. neoformans B-3501A","CHEMBL4157",
11535,"SINGLE PROTEIN","Fatty acid synthase",9606,"Homo sapiens","CHEMBL4158",
100782,"SINGLE PROTEIN","Endoplasmic reticulum-associated amyloid beta-peptide-binding protein",9606,"Homo sapiens","CHEMBL4159",
100783,"SINGLE PROTEIN","Cathepsin Z",9606,"Homo sapiens","CHEMBL4160",
100484,"SINGLE PROTEIN","Urease",3823,"Canavalia ensiformis","CHEMBL4161",
100485,"SINGLE PROTEIN","Protein-tyrosine phosphatase 4A3",9606,"Homo sapiens","CHEMBL4162",
100486,"SINGLE PROTEIN","Toll-like receptor 2",9606,"Homo sapiens","CHEMBL4163",
100487,"SINGLE PROTEIN","Cellular tumor antigen p53",10090,"Mus musculus","CHEMBL4164",
100597,"SINGLE PROTEIN","DNA gyrase subunit A",1773,"Mycobacterium tuberculosis","CHEMBL4165",
100598,"SINGLE PROTEIN","NADP-dependent leukotriene B4 12-hydroxydehydrogenase",10116,"Rattus norvegicus","CHEMBL4166",
100599,"SINGLE PROTEIN","Phospholipase A2 group V",10090,"Mus musculus","CHEMBL4167",
100654,"SINGLE PROTEIN","Beta-glucosidase",4927,"Wickerhamomyces anomalus","CHEMBL4168",
11781,"SINGLE PROTEIN","Cellular retinoic acid-binding protein II",10090,"Mus musculus","CHEMBL4172",
11854,"SINGLE PROTEIN","Sialidase 4",9606,"Homo sapiens","CHEMBL4174",
11868,"SINGLE PROTEIN","Tyrosine-protein kinase CTK",9606,"Homo sapiens","CHEMBL4175",
11390,"SINGLE PROTEIN","Alpha-L-fucosidase I",9606,"Homo sapiens","CHEMBL4176",
11403,"SINGLE PROTEIN","Retinoic acid receptor gamma",10090,"Mus musculus","CHEMBL4177",
11405,"SINGLE PROTEIN","Insulin-like growth factor binding protein 1",9606,"Homo sapiens","CHEMBL4178",
11407,"SINGLE PROTEIN","c-Jun N-terminal kinase 2",9606,"Homo sapiens","CHEMBL4179",
11431,"SINGLE PROTEIN","S-adenosylmethionine decarboxylase 1",9606,"Homo sapiens","CHEMBL4181",
11444,"SINGLE PROTEIN","P-selectin glycoprotein ligand 1",9606,"Homo sapiens","CHEMBL4183",
11450,"SINGLE PROTEIN","Lysosomal acid lipase/cholesteryl ester hydrolase ",9606,"Homo sapiens","CHEMBL4184",
11453,"SINGLE PROTEIN","Xaa-Pro dipeptidase",9606,"Homo sapiens","CHEMBL4185",
18072,"SINGLE PROTEIN","Sodium channel protein type II alpha subunit",9606,"Homo sapiens","CHEMBL4187",
100063,"SINGLE PROTEIN","Rhodesain",31286,"Trypanosoma brucei rhodesiense","CHEMBL4188",
100196,"SINGLE PROTEIN","Homeobox protein Brn-2",9606,"Homo sapiens","CHEMBL4189",
100179,"SINGLE PROTEIN","Excitatory amino acid transporter 1",10116,"Rattus norvegicus","CHEMBL4190",
100193,"SINGLE PROTEIN","Monoglyceride lipase",9606,"Homo sapiens","CHEMBL4191",
100223,"SINGLE PROTEIN","Beta-glucosidase",42229,"Prunus avium","CHEMBL4192",
100225,"SINGLE PROTEIN","Alpha-mannosidase",3847,"Glycine max","CHEMBL4193",
100224,"SINGLE PROTEIN","Alpha-galactosidase",13443,"Coffea arabica","CHEMBL4194",
20019,"SINGLE PROTEIN","Dimethylarginine dimethylaminohydrolase 1",10116,"Rattus norvegicus","CHEMBL4196",
20060,"SINGLE PROTEIN","Heat shock protein HSP 90-alpha",10090,"Mus musculus","CHEMBL4197",
20130,"SINGLE PROTEIN","Inhibitor of apoptosis protein 3",9606,"Homo sapiens","CHEMBL4198",
20079,"SINGLE PROTEIN","Heat shock protein HSP 90 (HSC82)",559292,"Saccharomyces cerevisiae S288c","CHEMBL4199",
50708,"ORGANISM","Prevotella buccae",28126,"Prevotella buccae","CHEMBL612234",
50709,"ORGANISM","Prevotella disiens",28130,"Prevotella disiens","CHEMBL612235",
50710,"ORGANISM","Prevotella melaninogenica",28132,"Prevotella melaninogenica","CHEMBL612236",
50712,"ORGANISM","Human adenovirus type 5",28285,"Human adenovirus 5","CHEMBL612237",
50713,"ORGANISM","Sandfly fever sicilian virus",28292,"Sandfly fever sicilian virus","CHEMBL612238",
50716,"ORGANISM","Penicillium funiculosum",28572,"Penicillium funiculosum","CHEMBL612240",
50717,"ORGANISM","Leishmania sp.",28847,"Leishmania sp.","CHEMBL612241",
50718,"ORGANISM","Mycobacterium lufu",29312,"Mycobacterium lufu","CHEMBL612242",
50720,"ORGANISM","Staphylococcus sp.",29387,"Staphylococcus sp.","CHEMBL612243",
50721,"ORGANISM","Veillonella parvula",29466,"Veillonella parvula","CHEMBL612244",
50722,"ORGANISM","Sporothrix schenckii",29908,"Sporothrix schenckii","CHEMBL612245",
80776,"CELL-LINE","Clone 62 cell line",,"","CHEMBL612246",
100464,"SINGLE PROTEIN","Group X secretory phospholipase A2",10090,"Mus musculus","CHEMBL4200",
100465,"SINGLE PROTEIN","Group IIE secretory phospholipase A2",10090,"Mus musculus","CHEMBL4201",
30035,"SINGLE PROTEIN","Serine/threonine-protein kinase 2",9606,"Homo sapiens","CHEMBL4202",
30036,"SINGLE PROTEIN","Dual specificity protein kinase CLK4",9606,"Homo sapiens","CHEMBL4203",
30037,"SINGLE PROTEIN","MAP kinase signal-integrating kinase 2",9606,"Homo sapiens","CHEMBL4204",
100630,"SINGLE PROTEIN","Voltage-gated potassium channel subunit Kv1.4",9606,"Homo sapiens","CHEMBL4205",
100631,"SINGLE PROTEIN","Proteasome Macropain subunit",559292,"Saccharomyces cerevisiae S288c","CHEMBL4206",
100633,"SINGLE PROTEIN","Proteasome component C5",9606,"Homo sapiens","CHEMBL4208",
100679,"SINGLE PROTEIN","Carbonic anhydrase 1",85962,"Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori)","CHEMBL4211",
100680,"SINGLE PROTEIN","Heparan sulfate 2-O-sulfotransferase 1",10030,"Cricetulus longicaudatus","CHEMBL4212",
100681,"SINGLE PROTEIN","Cell division protein FtsZ",1773,"Mycobacterium tuberculosis","CHEMBL4213",
100684,"SINGLE PROTEIN","Avian myoblastosis virus polyprotein II",11866,"Avian myeloblastosis virus","CHEMBL4214",
100655,"SINGLE PROTEIN","Alpha-amylase",1402,"Bacillus licheniformis","CHEMBL4215",
100182,"SINGLE PROTEIN","Alkaline phosphatase",83333,"Escherichia coli K-12","CHEMBL4217",
100271,"SINGLE PROTEIN","Alpha trans-inducing protein (VP16)",10299,"Herpes simplex virus (type 1 / strain 17)","CHEMBL4218",
100078,"SINGLE PROTEIN","Nerve growth factor receptor Trk-A",10116,"Rattus norvegicus","CHEMBL4220",
100307,"SINGLE PROTEIN","dUTP pyrophosphatase",36329,"Plasmodium falciparum 3D7","CHEMBL4222",
30012,"SINGLE PROTEIN","Tyrosine-protein kinase FRK",9606,"Homo sapiens","CHEMBL4223",
30013,"SINGLE PROTEIN","Dual specificty protein kinase CLK1",9606,"Homo sapiens","CHEMBL4224",
30014,"SINGLE PROTEIN","Dual specificity protein kinase CLK2",9606,"Homo sapiens","CHEMBL4225",
30015,"SINGLE PROTEIN","Dual specificity protein kinase CLK3",9606,"Homo sapiens","CHEMBL4226",
100338,"SINGLE PROTEIN","Lipoxin A4 receptor",9606,"Homo sapiens","CHEMBL4227",
100342,"SINGLE PROTEIN","GABA transporter 2",10090,"Mus musculus","CHEMBL4228",
100220,"SINGLE PROTEIN","Hydroxyacid oxidase 1",9606,"Homo sapiens","CHEMBL4229",
11461,"SINGLE PROTEIN","DOPA decarboxylase",10090,"Mus musculus","CHEMBL4230",
11471,"SINGLE PROTEIN","Spermidine synthase",9606,"Homo sapiens","CHEMBL4232",
11488,"SINGLE PROTEIN","Estradiol 17-beta-dehydrogenase 3",9606,"Homo sapiens","CHEMBL4234",
11489,"SINGLE PROTEIN","11-beta-hydroxysteroid dehydrogenase 1",9606,"Homo sapiens","CHEMBL4235",
10850,"SINGLE PROTEIN","Ribosomal protein S6 kinase alpha 5",9606,"Homo sapiens","CHEMBL4237",
11212,"SINGLE PROTEIN","Oligosaccharyl transferase 48 kDa subunit",9606,"Homo sapiens","CHEMBL4239",
11215,"SINGLE PROTEIN","Protein-beta-aspartate methyltransferase",9606,"Homo sapiens","CHEMBL4240",
11229,"SINGLE PROTEIN","Squalene monooxygenase",10116,"Rattus norvegicus","CHEMBL4241",
11236,"SINGLE PROTEIN","Somatostatin receptor 1",10090,"Mus musculus","CHEMBL4242",
11238,"SINGLE PROTEIN","Type I inositol-1,4,5-trisphosphate 5-phosphatase",9606,"Homo sapiens","CHEMBL4243",
11241,"SINGLE PROTEIN","Legumain",9606,"Homo sapiens","CHEMBL4244",
11255,"SINGLE PROTEIN","Estrogen-related receptor gamma",9606,"Homo sapiens","CHEMBL4245",
80815,"CELL-LINE","D54 cell line",,"","CHEMBL612247",
80837,"CELL-LINE","epithelial cell line.",,"","CHEMBL612248",
80842,"CELL-LINE","Erlich cell line.",,"","CHEMBL612249",
80847,"CELL-LINE","FaDu",9606,"Homo sapiens","CHEMBL612250",
80853,"CELL-LINE","Fibrosarcoma cell line",,"","CHEMBL612251",
80859,"CELL-LINE","GC3/Cl cell line.",,"","CHEMBL612252",
80865,"CELL-LINE","GHOST CXCR4 cell line",,"","CHEMBL612253",
80871,"CELL-LINE","Granta cell line",,"","CHEMBL612254",
80877,"CELL-LINE","NCI-H1299",9606,"Homo sapiens","CHEMBL612255",
80895,"CELL-LINE","NCI-H596",,"","CHEMBL612256",
80964,"CELL-LINE","HNO199 cell lines",,"","CHEMBL612257",
80999,"CELL-LINE","HT-1376",9606,"Homo sapiens","CHEMBL612258",
81006,"CELL-LINE","Human breast 401NL tumor cell line",,"","CHEMBL612259",
81014,"CELL-LINE","Human colon cancer cell line",,"","CHEMBL612260",
81021,"CELL-LINE","Human hepatoma cell line",,"","CHEMBL612261",
81331,"CELL-LINE","SW-620",9606,"Homo sapiens","CHEMBL612262",
81335,"CELL-LINE","HCT-15",9606,"Homo sapiens","CHEMBL612263",
81119,"CELL-LINE","KG-1",,"","CHEMBL612264",
81124,"CELL-LINE","KU-2 cell line",,"","CHEMBL612265",
81137,"CELL-LINE","L929",10090,"Mus musculus","CHEMBL612267",
81204,"CELL-LINE","QG-56",,"","CHEMBL612268",
81220,"CELL-LINE","lymphocytoid cell lines",,"","CHEMBL612269",
81235,"CELL-LINE","M4Beu cell line",,"","CHEMBL612270",
81247,"CELL-LINE","HeLa",9606,"Homo sapiens","CHEMBL399",
81295,"CELL-LINE","OVXF1353 cell line",,"","CHEMBL612271",
80609,"CELL-LINE","1-87 tumor cell line",,"","CHEMBL612272",
80619,"CELL-LINE","3EM 37 cell line",,"","CHEMBL612273",
80625,"CELL-LINE","60 human cell lines",,"","CHEMBL612274",
80643,"CELL-LINE","8 CNS cancer cell line",,"","CHEMBL612275",
100717,"ORGANISM","Aspergillus terreus",33178,"Aspergillus terreus","CHEMBL612277",
100719,"ORGANISM","Microsporum",34392,"Microsporum","CHEMBL612278",
80992,"CELL-LINE","HSC-3",9606,"Homo sapiens","CHEMBL612279",
81259,"CELL-LINE","Panel melanoma (Carcinoma cell lines)",9606,"Homo sapiens","CHEMBL612280",
80300,"CELL-LINE","N87",9606,"Homo sapiens","CHEMBL612281",
80528,"CELL-LINE","SW-60",9606,"Homo sapiens","CHEMBL612282",
50002,"ORGANISM","Diabrotica undecimpunctata",50387,"Diabrotica undecimpunctata","CHEMBL612284",
50083,"ORGANISM","Caulobacter vibrioides",155892,"Caulobacter vibrioides","CHEMBL612285",
50201,"ORGANISM","Bordetella bronchiseptica",518,"Bordetella bronchiseptica","CHEMBL612286",
50302,"ORGANISM","Corynebacterium xerosis",1725,"Corynebacterium xerosis","CHEMBL612288",
50004,"ORGANISM","Oryza sp.",52841,"Oryza sp.","CHEMBL612290",
50005,"ORGANISM","Ancylostoma ceylanicum",53326,"Ancylostoma ceylanicum","CHEMBL612291",
50006,"ORGANISM","Enterococcus durans",53345,"Enterococcus durans","CHEMBL612292",
50008,"ORGANISM","Plasmodium vinckei vinckei",54757,"Plasmodium vinckei vinckei","CHEMBL612294",
50010,"ORGANISM","Sternbergia lutea",54865,"Sternbergia lutea","CHEMBL612296",
50012,"ORGANISM","Listonella anguillarum",55601,"Listonella anguillarum","CHEMBL612298",
50015,"ORGANISM","Cooperia curticei",62055,"Cooperia curticei","CHEMBL612301",
50016,"ORGANISM","Plumeria rubra",62097,"Plumeria rubra","CHEMBL612302",
50018,"ORGANISM","Arthroderma benhamiae",63400,"Arthroderma benhamiae","CHEMBL346",
50019,"ORGANISM","Arthroderma gypseum",63402,"Arthroderma gypseum","CHEMBL612304",
50020,"ORGANISM","Mucor fragilis",64491,"Mucor fragilis","CHEMBL612305",
50021,"ORGANISM","Rhizopus oryzae",64495,"Rhizopus oryzae","CHEMBL612306",
50023,"ORGANISM","Benjaminiella",64628,"Benjaminiella","CHEMBL612308",
50447,"ORGANISM","Candida zeylanoides",5493,"Candida zeylanoides","CHEMBL612310",
50024,"ORGANISM","Streptococcus",1301,"Streptococcus","CHEMBL612313",
